zone_id,zone_land_use_id,permit_name,permit_description,procedure_url,application_url
c54381fa-e5a6-4617-a24b-59c0058d8b53,5fb01c44-7e8c-43c1-b6c8-b16257af896b,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
2f73a0c5-62b1-40ec-a83d-a8e79fc6cbd7,7fb1753d-8c7f-46f4-9348-fc12bc4541ad,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
43ea48f0-ce1d-4786-acc0-bd2fe7e57a46,aa8e3d0d-693e-4dc4-af72-76dad8bcc289,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
6adbd7d6-f03d-4ea3-9b6f-6e80020aefe6,b75dc8bf-65ec-4d7b-8168-32423f303dd9,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
dd874b41-1d8c-43a2-abe4-b48906915998,fc3aee8a-2086-402c-bacf-aea1f0159bbe,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
ad8c6b8f-3ff4-4b84-9fde-882fe66d4479,b994a072-f303-4c3d-9d26-3f2b9f330835,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
d15d6fb0-01a2-4c6c-ac5c-11f502f31640,333611b5-7407-4168-ba8c-45c547425e61,Conditional use - Minor  Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location.,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
e45e8186-6553-45ee-9775-3970b38d8040,f55eca7c-0d41-413c-ab01-b323ca41faf2,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
2a0eeb5a-e2e6-4cb6-bddf-dede43a2f46f,5fb01c44-7e8c-43c1-b6c8-b16257af896b,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
1dee437a-1a4b-40af-98b8-46d30e6a10fc,fc8f1ef3-c6d0-4c9b-b085-1e5c17d58bf3,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
cfaf1d10-31c5-40e9-9fcb-e3545c963442,b628de96-57e3-49a8-abdc-da37bf1ea768,Conditional use - Minor  Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location.,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
1329d587-53af-4703-a1bf-4f9aba1eecff,d87604b1-a2d2-443e-8c90-c58d55231489,Conditional use - Minor  Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location.,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
b9d6827c-bbca-4647-a388-aa7ca67b58a4,9da3ae5a-9820-46b6-9d16-9532e9ed354d,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
2a0eeb5a-e2e6-4cb6-bddf-dede43a2f46f,fc45c577-6e46-4e1d-ae40-bd04fc755946,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
b1942295-4b49-4b0f-9ad1-ebae6499c405,0b640c5f-a655-4547-8f6c-78f3e15601eb,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
1dee437a-1a4b-40af-98b8-46d30e6a10fc,3b988dfb-ab63-49db-8757-8dc120a53694,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
1178ab8e-dc07-43c6-af3b-5359de888a30,1a8fa9a0-6c6b-4268-99bf-8c932b14e8c3,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
e3847644-7c00-4acf-9217-74fb7466f56e,1dd6ca3d-f1f7-43c2-b940-63f357f434ef,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
e3847644-7c00-4acf-9217-74fb7466f56e,f18fed1e-73c9-4931-b89b-ff796fdd9d77,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
6b611262-ec08-4fb0-9a5d-f229661022af,a8496f77-32fa-47ea-a52c-6e5a695d3ab7,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
c50ed2cf-f972-4e0c-93a2-671cf92571d9,9482f3c0-8f64-427e-9c93-6c95c94d49e5,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
83457e2a-fa6e-4f51-a094-1d7dbb0045a7,bb5dbaef-a40e-46db-b4f8-e089c7755d32,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
37e808f2-6ead-4e5f-88f4-7c633848df32,9c2849d6-7174-4ad3-8eb4-318af6496a59,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
d06f33db-9656-4d77-9eac-0d0ab04479ee,3b988dfb-ab63-49db-8757-8dc120a53694,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
1178ab8e-dc07-43c6-af3b-5359de888a30,fc3aee8a-2086-402c-bacf-aea1f0159bbe,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
d15d6fb0-01a2-4c6c-ac5c-11f502f31640,b0d8dca3-af37-41d8-b86c-8f343681a2b9,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
87ae4f28-3674-4601-aef4-8f3b09c2ac13,feef8b1e-f2f2-47d9-86c2-f683ab16f98d,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
2b1645a4-f97d-4f0e-aedb-bc675970c7c8,efbd9708-7bec-4db6-893e-5fec68332d92,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
11882518-fffa-4e07-8070-8e9eeeb4fef5,45a9c4d5-9ef6-4eef-a29a-d47c32096f6e,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
04dd14be-aa94-4f0b-b021-6513606af433,6115f79a-c734-4e69-8b31-4754505db377,Temporary use - Temporary Use Permit required, Allow for short-term activities requiring individual consideration but not intensive review,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.040TEUSPE,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Temporary-Use-Permit.pdf
a4e24b47-b46a-42bf-ba5a-7e662724f5ce,e2f72524-b1b7-4b49-8de3-b344104df60b,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
cfaf1d10-31c5-40e9-9fcb-e3545c963442,4b856dfc-e71c-471e-882b-cf4cec210d67,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
0cd78846-7c94-4a11-9dfb-297671c4ce38,35b73b97-84b8-43d9-99ce-bce5e8a5795b,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
7e1092a2-ac6b-4188-8a90-f9d40ac93489,f26b86de-a56b-429c-8786-6da61168c139,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
d15d6fb0-01a2-4c6c-ac5c-11f502f31640,b75dc8bf-65ec-4d7b-8168-32423f303dd9,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
0f13f6d9-ab0a-4032-b05f-9ddc7341ea72,16fd5df5-e7b2-4890-8b73-6ffd8791f2ac,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
cfaf1d10-31c5-40e9-9fcb-e3545c963442,086c3098-c5e0-407a-9e1b-ec45bf5bec85,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
72d611e7-ddf5-40ab-ac56-e4b710ae4eab,3b988dfb-ab63-49db-8757-8dc120a53694,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
2794e227-3e5b-4861-87b2-18df09e9b1ec,780adb1e-30fd-4996-a753-e4815c788ebc,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
7e1092a2-ac6b-4188-8a90-f9d40ac93489,b0d8dca3-af37-41d8-b86c-8f343681a2b9,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
e6eb1d08-0352-4aae-8624-e485be3be077,04fa23aa-9f7a-47e0-a83b-73abe137415d,Conditional use - Minor  Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location.,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
c1f71e7a-a8c4-4e5c-98f9-d82ef810025f,a8496f77-32fa-47ea-a52c-6e5a695d3ab7,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
87ae4f28-3674-4601-aef4-8f3b09c2ac13,172a0f92-cce6-4375-8b54-5c6d1b3e9e9b,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
b1942295-4b49-4b0f-9ad1-ebae6499c405,f3d68921-202a-4a22-87f3-d582cb19f847,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
11882518-fffa-4e07-8070-8e9eeeb4fef5,086c3098-c5e0-407a-9e1b-ec45bf5bec85,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
ad8c6b8f-3ff4-4b84-9fde-882fe66d4479,2feeda6d-d104-44da-9a17-44d183312803,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
2b8c9614-c394-4767-820a-1afdd94050d9,0b640c5f-a655-4547-8f6c-78f3e15601eb,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
87ae4f28-3674-4601-aef4-8f3b09c2ac13,fc8f1ef3-c6d0-4c9b-b085-1e5c17d58bf3,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
11882518-fffa-4e07-8070-8e9eeeb4fef5,928f3cf4-485c-411e-8bcd-0f9b9ad42749,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
e3847644-7c00-4acf-9217-74fb7466f56e,8e09673a-f824-4a9e-b998-1dfce3b947ca,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
e50bd21a-bde5-40cd-8333-bc07229adbb9,2b973f2f-14c0-4fcd-8318-936ebc85178d,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
830b3d38-14b8-4af1-8584-8bd7c7853beb,efbd9708-7bec-4db6-893e-5fec68332d92,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
11882518-fffa-4e07-8070-8e9eeeb4fef5,b75dc8bf-65ec-4d7b-8168-32423f303dd9,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
7ea6fb77-acfa-49d5-ba6c-732bda9dae91,b75dc8bf-65ec-4d7b-8168-32423f303dd9,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
5cadd378-b00e-4323-a251-201ebabbd8ee,b0f4a4e8-ca5d-4d67-9419-a9fd607c7d48,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
7ae745bf-fbc2-43b4-ba6c-eabf655aae80,04fa23aa-9f7a-47e0-a83b-73abe137415d,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
d15d6fb0-01a2-4c6c-ac5c-11f502f31640,fc8f1ef3-c6d0-4c9b-b085-1e5c17d58bf3,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
7ae745bf-fbc2-43b4-ba6c-eabf655aae80,daa23797-e339-4f7b-b62a-2e9b509625a9,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
0777da38-f15a-41ac-b312-3d2d4c94b264,f18fed1e-73c9-4931-b89b-ff796fdd9d77,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
2a6603be-1d56-45a6-af79-f71ae12b70b1,35b73b97-84b8-43d9-99ce-bce5e8a5795b,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
